NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000007,112259,ウェスタ川越における司法書士法律相談会,,,,,,相続、遺言、登記、債務整理、成年後見、不動産の名義変更など,,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1012922.html,,,,,2022-02-24,2022-02-24,13:30,16:30,"面談相談(1組1時間)
開始日: 2022/2/24
終了日: 2022/2/24",,ウェスタ川越,,埼玉県,川越市,新宿町,1-17-17,,,,埼玉司法書士会,,,,,0,,,,,"必要
　
　埼玉司法書士会総合相談センターで電話予約(048-838-7472)を受け付けます。
　
　予約受付時間は、平日午前10時から午後4時までで、祝祭日、年末年始、8月13日から15日は受付及び相談を休止します。",,,,埼玉司法書士会事務局,(048)863-7861,,,
0000000008,112259,ウェスタ川越における司法書士法律相談会,,,,,,相続、遺言、登記、債務整理、成年後見、不動産の名義変更など,,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1012922.html,,,,,2022-03-03,2022-03-03,13:30,16:30,"面談相談(1組1時間)
開始日: 2022/3/3
終了日: 2022/3/3",,ウェスタ川越,,埼玉県,川越市,新宿町,1-17-17,,,,埼玉司法書士会,,,,,0,,,,,"必要
　
　埼玉司法書士会総合相談センターで電話予約(048-838-7472)を受け付けます。
　
　予約受付時間は、平日午前10時から午後4時までで、祝祭日、年末年始、8月13日から15日は受付及び相談を休止します。",,,,埼玉司法書士会事務局,(048)863-7861,,,
0000000009,112259,ウェスタ川越における司法書士法律相談会,,,,,,相続、遺言、登記、債務整理、成年後見、不動産の名義変更など,,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1012922.html,,,,,2022-03-10,2022-03-10,13:30,16:30,"面談相談(1組1時間)
開始日: 2022/3/10
終了日: 2022/3/10",,ウェスタ川越,,埼玉県,川越市,新宿町,1-17-17,,,,埼玉司法書士会,,,,,0,,,,,"必要
　
　埼玉司法書士会総合相談センターで電話予約(048-838-7472)を受け付けます。
　
　予約受付時間は、平日午前10時から午後4時までで、祝祭日、年末年始、8月13日から15日は受付及び相談を休止します。",,,,埼玉司法書士会事務局,(048)863-7861,,,
0000000010,112259,ウェスタ川越における司法書士法律相談会,,,,,,相続、遺言、登記、債務整理、成年後見、不動産の名義変更など,,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1012922.html,,,,,2022-03-17,2022-03-17,13:30,16:30,"面談相談(1組1時間)
開始日: 2022/3/17
終了日: 2022/3/17",,ウェスタ川越,,埼玉県,川越市,新宿町,1-17-17,,,,埼玉司法書士会,,,,,0,,,,,"必要
　
　埼玉司法書士会総合相談センターで電話予約(048-838-7472)を受け付けます。
　
　予約受付時間は、平日午前10時から午後4時までで、祝祭日、年末年始、8月13日から15日は受付及び相談を休止します。",,,,埼玉司法書士会事務局,(048)863-7861,,,
0000000011,112259,ウェスタ川越における司法書士法律相談会,,,,,,相続、遺言、登記、債務整理、成年後見、不動産の名義変更など,,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1012922.html,,,,,2022-03-24,2022-03-24,13:30,16:30,"面談相談(1組1時間)
開始日: 2022/3/24
終了日: 2022/3/24",,ウェスタ川越,,埼玉県,川越市,新宿町,1-17-17,,,,埼玉司法書士会,,,,,0,,,,,"必要
　
　埼玉司法書士会総合相談センターで電話予約(048-838-7472)を受け付けます。
　
　予約受付時間は、平日午前10時から午後4時までで、祝祭日、年末年始、8月13日から15日は受付及び相談を休止します。",,,,埼玉司法書士会事務局,(048)863-7861,,,
0000000012,112259,ウェスタ川越における司法書士法律相談会,,,,,,相続、遺言、登記、債務整理、成年後見、不動産の名義変更など,,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1012922.html,,,,,2022-03-31,2022-03-31,13:30,16:30,"面談相談(1組1時間)
開始日: 2022/3/31
終了日: 2022/3/31",,ウェスタ川越,,埼玉県,川越市,新宿町,1-17-17,,,,埼玉司法書士会,,,,,0,,,,,"必要
　
　埼玉司法書士会総合相談センターで電話予約(048-838-7472)を受け付けます。
　
　予約受付時間は、平日午前10時から午後4時までで、祝祭日、年末年始、8月13日から15日は受付及び相談を休止します。",,,,埼玉司法書士会事務局,(048)863-7861,,,
0000000013,112259,【公益社団法人成年後見センター・リーガルサポート埼玉支部】親族のための後見人講座「やさしい成年後見教室」,,,,,,"認知症の高齢者や障がい者の法律面や生活面を支援する成年後見制度は平成12年から始まりましたが、制度利用者は毎年増加しており、令和2年の申立件数は3万7千件に上ります。

このような状況を踏まえ、公益社団法人成年後見センター・リーガルサポート埼玉支部では毎年、成年後見制度の理解と知識を深めていただくため、一般市民向けの当講座を開催しています。

今年度も、親族の後見人になっている方や成年後見制度の利用を考えている方を対象に、専門知識を有する司法書士が講師となり、成年後見制度の概要、申立書の作成方法、後見人の職務等についてわかりやすく解説します。",,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1013668.html,,,,,2022-01-29,2022-01-29,13:00,16:30,,,大宮ソニックシティ906会議室(さいたま市),,埼玉県,入間市,,,,,,,,,,30,0,教材「はじめての成年後見」(日本加除出版)を参加の方に無料配布します。,,2022-01-26,,"必要
　
　申込先は、公益社団法人成年後見センター・リーガルサポート埼玉支部(電話048-845-8551)です(電話でお申し込みください)。
　
　申込受付期間は、土日祝日を除く令和4年1月11日(火曜日)から1月26日(水曜日)の10時から12時、13時から16時までです。
申込期限日: 2022/1/26",,,,市民生活部　人権推進課　市民相談室,(04)2964-1111,,,
0000000014,112259,入間市空家等対策協議会,,,,,,この会議は、法に基づく施策を計画的に推進するため、空家等対策計画の作成、変更、実施等に関し必要な事項を協議するものです。,,生活と環境,http://www.city.iruma.saitama.jp/shisei/shingikai/kaigi/1008263.html,,,,,2022-02-03,2022-02-03,13:30,,,,市庁舎C棟5階　501会議室,,埼玉県,入間市,,,,,,,,,,10,,,,2022-01-21,,"危機管理課(電話可)
申込期限日: 2022/1/21",,,,危機管理課,(04)2964-1111,,,
0000000015,112259,SAITAMA出会いサポートセンター(恋たま)出張登録会,,,,,,"結婚を誠実に希望する独身男女に出会いの機会を提供する埼玉県の公的な結婚支援センターです。
AIを活用したマッチングや相談員によるサポート(WEB面談あり)を受けることができます。",,生活と環境,http://www.city.iruma.saitama.jp/event/event_info/1012689.html,,,,,2022-02-08,2022-02-08,10:00,16:00,"正午から午後1時までを除く
開始日: 2022/2/8
終了日: 2022/2/8",,市役所,,埼玉県,入間市,,,,,,,,,,,,,,,,"必要
　
　恋たまホームページ(下記外部リンク)からご予約ください(1人30分)",,,,企画部　企画課,(04)2964-1111,,,
0000000016,112259,第2日曜日はリサイクルの日(リサイクルプラザ),,,,,,毎年4月と11月には開催されません。イベントごとに開催時間が異なります。「リサイクルの日」のイベントに関して内容が一部変更となる場合がありますので、事前に総合クリーンセンターまでお問い合わせください(電話04-2934-5546)。,,生活と環境,http://www.city.iruma.saitama.jp/event/event_info/1001990.html,,,,,2022-02-13,2022-02-13,09:00,12:00,,,リサイクルプラザ,,埼玉県,入間市,,,,,,,,,,,,,,,,,,,,環境経済部　総合クリーンセンター,(04)2934-5546,,,
0000000017,112259,第2日曜日はリサイクルの日(リサイクルプラザ),,,,,,毎年4月と11月には開催されません。イベントごとに開催時間が異なります。「リサイクルの日」のイベントに関して内容が一部変更となる場合がありますので、事前に総合クリーンセンターまでお問い合わせください(電話04-2934-5546)。,,生活と環境,http://www.city.iruma.saitama.jp/event/event_info/1001990.html,,,,,2022-03-13,2022-03-13,09:00,12:00,,,リサイクルプラザ,,埼玉県,入間市,,,,,,,,,,,,,,,,,,,,環境経済部　総合クリーンセンター,(04)2934-5546,,,
0000000018,112259,リサイクルプラザ ミニフリーマーケット出店者募集,,,,,,"ごみ減量推進事業の一つとして、4月と11月を除く第2日曜日「リサイクルの日」イベントでミニフリーマーケットを開催しています。

ご家族やお友達等と一緒に出店して、「リユース(再使用)」を考える機会にしませんか。",,生活と環境,http://www.city.iruma.saitama.jp/event/event_bosyu/1006518.html,,,,,2022-02-13,2022-02-13,09:00,12:00,,,リサイクルプラザ,,埼玉県,入間市,新久,127-1,,,,,,,,,300,,,,,"必要
　
　電話によりリサイクルプラザ(電話2934-5324)
　
　　12月12日開催・・・　12月　1日(水曜日)8時30分から受付開始
　
　1月　9日開催・・・　12月24日(金曜日)8時30分から受付開始
　
　2月13日開催・・・　2月　1日(火曜日)8時30分から受付開始
　
　3月13日開催・・・　3月　1日(火曜日)8時30分から受付開始",,,,リサイクルプラザ,2934-5324,,,
0000000019,112259,リサイクルプラザ ミニフリーマーケット出店者募集,,,,,,"ごみ減量推進事業の一つとして、4月と11月を除く第2日曜日「リサイクルの日」イベントでミニフリーマーケットを開催しています。

ご家族やお友達等と一緒に出店して、「リユース(再使用)」を考える機会にしませんか。",,生活と環境,http://www.city.iruma.saitama.jp/event/event_bosyu/1006518.html,,,,,2022-03-13,2022-03-13,09:00,12:00,,,リサイクルプラザ,,埼玉県,入間市,新久,127-1,,,,,,,,,300,,,,,"必要
　
　電話によりリサイクルプラザ(電話2934-5324)
　
　　12月12日開催・・・　12月　1日(水曜日)8時30分から受付開始
　
　1月　9日開催・・・　12月24日(金曜日)8時30分から受付開始
　
　2月13日開催・・・　2月　1日(火曜日)8時30分から受付開始
　
　3月13日開催・・・　3月　1日(火曜日)8時30分から受付開始",,,,リサイクルプラザ,2934-5324,,,
0000000020,112259,ヤングケアラー支援講演会,,,,,,ヤングケアラーは、大人の代わりに日常的に家族のケア等を行う子どもです。社会全体で支えるため、ヤングケアラー支援について考える講演会を開催します。,,生活と環境,http://www.city.iruma.saitama.jp/event/event_bosyu/1014223.html,,,,,2022-02-19,2022-02-19,09:30,11:30,,,健康福祉センター,,埼玉県,入間市,,,,,,,,,,85,0,,,2022-01-31,,"必要
　
　下部の「ヤングケアラー支援講演会　申し込みフォーム」にてお申し込みください。
　下部の「ヤングケアラー支援講演会　申し込みフォーム」からの申し込みが難しい場合は、電話にてお申し込みください。
　電話:04-2964-1111　(内線2342・2358)
申込期限日: 2022/1/31",,※健康福祉センターの駐車場には限りがありますので、公共交通機関の利用にご協力をお願いします。,,こども支援課,(04)2964-1111,23422358,,
0000000021,112259,遺言・相続無料電話相談会 ~遺言・相続の疑問にお答えします~,,,,,,近年、相続登記未了による所有者不明土地が問題となっています。相続手続きは戸籍等の書類の収集や遺産分割協議書の作成等が難しく放置されてしまうこともあります。また、相続法が改正され、マスコミ等で相続に関して多くの報道がされたため、市民の相続についての関心は高まっています。そこで、相続登記の専門家「司法書士」が、相続登記等の相続手続きや法改正により法務局でも保管がされるようになった遺言書の作成方法等についてのご相談に応じるため、遺言・相続無料電話相談会を開催いたします。,,生活と環境,http://www.city.iruma.saitama.jp/kurashi/soudan_madoguchi/soudan/1011484/1012242.html,,,,,2022-02-26,2022-02-26,10:00,16:00,,,電話相談,,埼玉県,入間市,,,,,,,,,,,0,通話料金は相談者負担。,,,,不要,,,,埼玉司法書士会事務局,(048)863-7861,,,
0000000022,112259,旧黒須銀行 特別公開,,,,,,"明治時代に建てられた貴重な土蔵造りの銀行建築。
新一万円札の肖像渋沢栄一にもゆかりの深い近代遺産・金融遺産です。
ぜひこの機会にご覧ください。
手ぬぐいやトートバッグなど、オリジナルグッズの販売も行っています。",,催事・観光,http://www.city.iruma.saitama.jp/event/event_info/kyukuroginkoukai.html,,,,,2022-03-12,2022-03-12,10:00,16:00,,,旧黒須銀行,,埼玉県,入間市,宮前町,5-33,,,,,,,,,0,,,,,不要,,,,教育部　博物館,(04)2934-7711,,,
0000000023,112259,旧黒須銀行 特別公開,,,,,,"明治時代に建てられた貴重な土蔵造りの銀行建築。
新一万円札の肖像渋沢栄一にもゆかりの深い近代遺産・金融遺産です。
ぜひこの機会にご覧ください。
手ぬぐいやトートバッグなど、オリジナルグッズの販売も行っています。",,催事・観光,http://www.city.iruma.saitama.jp/event/event_info/kyukuroginkoukai.html,,,,,2022-03-13,2022-03-13,10:00,16:00,,,旧黒須銀行,,埼玉県,入間市,宮前町,5-33,,,,,,,,,0,,,,,不要,,,,教育部　博物館,(04)2934-7711,,,
