NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000023,131164,いけびず演芸シリーズ 第十五回いけびず落語会,,,,,,,,文化・芸術,https://www.city.toshima.lg.jp/121/machizukuri/sangyo/sangyoshinko/2112071012.html,,,,,2022-01-30,2022-01-30,14:00,,,,IKE・Biz(としま産業振興プラザ)6階多目的ホール,,東京都,豊島区,,,,,,,,,,,,"◇前売り1,500円・当日1,800円",,,,"電話でとしま産業振興プラザ(03-3980-3131)へ。
下記のとしま産業振興プラザホームページから、または窓口直接申込みも可。
※電話・窓口はともに午前10時~午後8時受付。
※先着順",,,,文化商工部生活産業課,,,,
0000000024,131164,文学・マンガ分野 収蔵資料あれこれ-版画×池袋・雑司が谷編,,,,,,"豊島区では、現在まで多くの作家や文化人が暮らし、集い、活発な創作活動を行ってきました。そのジャンルは多岐にわたり、ゆかりのある作家は100名以上にも及びます。
文学・マンガ分野ではこれまで、ゆかりのある作家や文化人に関する資料を収集、保存し、活用に取り組んできました。
今回は、山高登(やまたかのぼる)が版画で描いた区内の風景と、区ゆかりの児童文学者・坪田譲治(つぼたじょうじ)が主宰した『びわの実学校』の表紙絵をご紹介いたします。",,子育て・教育,https://www.city.toshima.lg.jp/500/museumgroup-collection-exhibition-r03-3.html,,,,,2022-02-01,2022-03-13,09:00,16:30,"長期間イベント
開始日: 2022/2/1
終了日: 2022/3/13
開始時刻: 9:00",,豊島区立郷土資料館常設展示室,,東京都,豊島区,西池袋,2-37-4,としま産業振興プラザ7階,,,,,,,,0,,,,,,JR・東京メトロ・東武東上線・西武池袋線「池袋」駅西口より徒歩7分,,,文化商工部文化デザイン課,,,,
0000000025,131164,『赤い鳥』を語り継ぐ、おばあちゃんのおはなし会,,,,,,"詩人の小森香子さんが読み聞かせを行います。
児童雑誌『赤い鳥』に掲載された小川未明や坪田譲治、新美南吉らの作品をお楽しみください。",,子育て・教育,https://www.city.toshima.lg.jp/129/bunka/bunka/shiryokan/kyusenkyoshikan/2112081447.html,,,,,2022-02-05,2022-02-05,14:00,14:30,,,雑司が谷旧宣教師館,,東京都,豊島区,,,,,,雑司が谷旧宣教師館,,,,,0,,,,,,"地下鉄有楽町線、東池袋駅下車、徒歩10分
地下鉄有楽町線、護国寺駅下車、徒歩10分
地下鉄副都心線、雑司が谷駅下車、徒歩10分
都電荒川線、雑司ヶ谷駅下車、徒歩7分
都電荒川線、鬼子母神前駅下車、徒歩10分
都営バス、雑司ヶ谷霊園入口下車、徒歩7分",,,文化商工部文化デザイン課,,,,
0000000026,131164,豊島ミュージアム講座,,,,,,郷土、美術、文学・マンガの3分野の学芸員が調査研究や所蔵作品・資料について解説します,,文化・芸術,https://www.city.toshima.lg.jp/500/museumgroup-event-r03-2.html,,,,,2022-02-05,2022-02-05,14:00,15:30,,,としま産業振興プラザ3階研修室2,,東京都,豊島区,西池袋,2-37-4,,,,,,,,18,,,,,,往復はがきに「豊島ミュージアム講座参加申込」を明記し、1.参加希望回と希望日、2.住所、3.氏名、4.年齢、5.電話番号を記入。※応募者多数の場合は抽選。,,,,文化商工部文化デザイン課,,,,
0000000027,131164,豊島ミュージアム講座,,,,,,郷土、美術、文学・マンガの3分野の学芸員が調査研究や所蔵作品・資料について解説します,,文化・芸術,https://www.city.toshima.lg.jp/500/museumgroup-event-r03-2.html,,,,,2022-02-12,2022-02-12,14:00,15:30,,,としま産業振興プラザ3階研修室2,,東京都,豊島区,西池袋,2-37-4,,,,,,,,18,,,,,,往復はがきに「豊島ミュージアム講座参加申込」を明記し、1.参加希望回と希望日、2.住所、3.氏名、4.年齢、5.電話番号を記入。※応募者多数の場合は抽選。,,,,文化商工部文化デザイン課,,,,
0000000028,131164,豊島ミュージアム講座,,,,,,郷土、美術、文学・マンガの3分野の学芸員が調査研究や所蔵作品・資料について解説します,,文化・芸術,https://www.city.toshima.lg.jp/500/museumgroup-event-r03-2.html,,,,,2022-03-05,2022-03-05,14:00,15:30,,,としま産業振興プラザ3階研修室2,,東京都,豊島区,西池袋,2-37-4,,,,,,,,18,,,,,,往復はがきに「豊島ミュージアム講座参加申込」を明記し、1.参加希望回と希望日、2.住所、3.氏名、4.年齢、5.電話番号を記入。※応募者多数の場合は抽選。,,,,文化商工部文化デザイン課,,,,
0000000029,131164,豊島ミュージアム講座,,,,,,郷土、美術、文学・マンガの3分野の学芸員が調査研究や所蔵作品・資料について解説します,,文化・芸術,https://www.city.toshima.lg.jp/500/museumgroup-event-r03-2.html,,,,,2022-03-12,2022-03-12,14:00,15:30,,,としま産業振興プラザ3階研修室2,,東京都,豊島区,西池袋,2-37-4,,,,,,,,18,,,,,,往復はがきに「豊島ミュージアム講座参加申込」を明記し、1.参加希望回と希望日、2.住所、3.氏名、4.年齢、5.電話番号を記入。※応募者多数の場合は抽選。,,,,文化商工部文化デザイン課,,,,
0000000030,131164,第13回ゴルフ教室,,,,,,初心者から経験者を対象としたワンポイントゴルフレッスン会です。,,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2110151421.html,,,,,2022-02-06,2022-02-06,,,"第1部午前10時30分~正午、第2部午後1時30分~3時
開始日: 2022/2/6
終了日: 2022/2/6",,スポーツワークショップピーウォッシュ,,東京都,豊島区,長崎,5-1-23,,,,特定非営利活動法人豊島区体育協会、豊島,,,,16,1000,,,2022-01-10,,"令和4年1月10日(月曜日)までに豊島区ゴルフ協会事務局?3957-6543((株)ピーウォッシュ内)へご連絡ください。参加希望の方には、申込書をお送りします
申込期限日: 2022/1/10",,,,豊島区ゴルフ協会事務局　松澤,(03)3957-6543,,,
0000000031,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-02-06,2022-02-06,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000032,131164,みらい館大明 主催講座 月イチ男の料理教室(全3回),,,,,,冷めてもおいしい和洋中のおかずづくり、きれいなつめ方等を学びます。,,生活と環境,https://www.city.toshima.lg.jp/134/bunka/2110221008.html,,,,,2022-02-09,2022-02-09,10:30,12:30,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,9,5000,,,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","JR・私鉄各線「池袋駅」西口C1出口徒歩15分
東京メトロ「要町駅」5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000033,131164,みらい館大明 主催講座 月イチ男の料理教室(全3回),,,,,,冷めてもおいしい和洋中のおかずづくり、きれいなつめ方等を学びます。,,生活と環境,https://www.city.toshima.lg.jp/134/bunka/2110221008.html,,,,,2022-03-09,2022-03-09,10:30,12:30,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,9,5000,,,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","JR・私鉄各線「池袋駅」西口C1出口徒歩15分
東京メトロ「要町駅」5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000034,131164,#NAME?,,,,,,日本舞踊は歌舞伎と切っても切れない深い縁があります。出雲の阿国から今へと繋がる歌舞伎の歴史を紐解きながら、日本舞踊の表現と演ずる心を一緒に体感しましょう。,,文化・芸術,https://www.city.toshima.lg.jp/339/mejiroteien/event/2111240957.html,,,,,2022-02-12,2022-02-12,18:00,19:30,,,目白庭園赤鳥庵,,東京都,豊島区,目白,3-20-18,,,,,,,,50,1800,,,,,"往復はがき又はファクスかメールに　1イベント名　2住所　3参加者氏名
4参加者年齢　5電話・ファクス番号　を記入の上、申し込み下さい。
目白庭園管理事務所で直接申し込みも可。なお、電話での申し込みはできません。",目白駅徒歩5分,,,目白庭園,(03)5996-4810,,,
0000000035,131164,【雑司が谷旧宣教師館】ギャラリートーク,,,,,,"当館学芸員が建物の来歴や展示について、わかりやすく解説いたします。
予約不要ですので、お気軽にご参加ください。",,文化・芸術,https://www.city.toshima.lg.jp/129/bunka/bunka/shiryokan/kyusenkyoshikan/2111101644.html,,,,,2022-02-13,2022-02-13,14:00,14:30,,,雑司が谷旧宣教師館,,東京都,豊島区,,,,,,雑司が谷旧宣教師館,,,,,0,,,,,当日、当館玄関前広場にお集まり下さい。事前申し込みは不要です。,"地下鉄有楽町線、東池袋駅下車、徒歩10分
地下鉄有楽町線、護国寺駅下車、徒歩10分
地下鉄副都心線、雑司が谷駅下車、徒歩10分
都電荒川線、雑司ヶ谷駅下車、徒歩7分
都電荒川線、鬼子母神前駅下車、徒歩10分
都営バス、雑司ヶ谷霊園入口下車、徒歩7分",,,文化商工部文化デザイン課,,,,
