NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000003,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-01-27,2022-01-27,12:00,16:00,,,江古田区民活動センター,,東京都,中野区,江原町,2-3-15,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000004,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-01-30,2022-01-30,12:00,16:00,,,中野区役所,,東京都,中野区,中野,4-8-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000005,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-02-03,2022-02-03,12:00,16:00,,,弥生区民活動センター,,東京都,中野区,弥生町,1-58-14,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000006,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-02-07,2022-02-07,12:00,16:00,,,大和区民活動センター,,東京都,中野区,大和町,2-44-6,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000007,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-02-10,2022-02-10,12:00,16:00,,,野方区民活動センター,,東京都,中野区,野方,5-3-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000008,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-02-12,2022-02-12,12:00,16:00,,,中野区役所,,東京都,中野区,中野,4-8-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000009,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-02-17,2022-02-17,12:00,16:00,,,新井区民活動センター,,東京都,中野区,新井,3-11-4,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000010,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-02-24,2022-02-24,12:00,16:00,,,沼袋区民活動センター,,東京都,中野区,沼袋,2-40-18,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000011,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-02-28,2022-02-28,12:00,16:00,,,上高田区民活動センター,,東京都,中野区,上高田,2-11-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000012,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-03,2022-03-03,12:00,16:00,,,上鷺宮区民活動センター(分室),,東京都,中野区,上鷺宮,2-4-6,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000013,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-07,2022-03-07,12:00,16:00,,,桃園区民活動センター,,東京都,中野区,中央,4-57-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000014,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-10,2022-03-10,12:00,16:00,,,東部区民活動センター,,東京都,中野区,中央,2-18-21,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000015,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-17,2022-03-17,12:00,16:00,,,南中野区民活動センター,,東京都,中野区,弥生町,5-5-2,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000016,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-19,2022-03-19,12:00,16:00,,,中野区役所,,東京都,中野区,中野,4-8-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000017,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-20,2022-03-20,09:00,12:00,,,中野区役所,,東京都,中野区,中野,4-8-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000018,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-20,2022-03-20,12:00,16:00,,,中野区役所,,東京都,中野区,中野,4-8-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000019,131148,スマートフォン体験会(希望者には1か月間の機器貸出あり),,,,,,"区では東京都等と連携して高齢者の方を対象に、スマートフォンの利用にあたっての普及啓発をおこなっております。
スマートフォンを持っているけど、使い方に慣れていないという方はもちろん、スマートフォンを持っていない方にも無料貸出がありますので、ご家族やご友人で持っていない方にも、この「スマートフォン体験会」を、ぜひご紹介ください。",,生活と環境,https://www.city.tokyo-nakano.lg.jp/dept/107000/d031702.html,,,,,2022-03-21,2022-03-21,12:00,16:00,,,中野区役所,,東京都,中野区,中野,4-8-1,,,,,,,,10,0,,,,,スマートフォン普及啓発事業事務局へ電話かファクスで申込ください。,,,,スマートフォン普及啓発事業事務局,(03)3804-3381,,,
0000000020,131148,歴史民俗資料館 館蔵品展「火の利用~灯す・焼く・暖まる~」,,,,,,"現代の生活では直接火を扱うことが少なくなりましたが、古来火は生活に欠かせないものであり、神聖なものでもありました。
灯りの火、調理のための焼く・煮る・蒸す火、暖をとるための火、様々な形で暮らしの中にあった火の道具と暮らしの移り変わりをたどります。",,文化・芸術,https://www.city.tokyo-nakano.lg.jp/dept/211500/d031694.html,,,,,2021-12-21,2022-02-13,,,"長期間イベント
終了日: 2022/2/13",,山﨑記念　中野区立歴史民俗資料館,,東京都,中野区,江古田,四丁目3番4号,,,,,,,,,,,,,,,"西武新宿線「沼袋駅」北口から徒歩約8分
都営地下鉄　大江戸線「新江古田駅」から徒歩約15分
JR「中野駅」北口から練馬駅行き(京王バス中92系統)「江古田二丁目」下車　徒歩2分
JR「中野駅」北口から江古田駅行き(関東バス中41系統)「江古田二丁目」下車　徒歩2分　中12系統はとまりません。
西武池袋線「練馬駅」北口から中野駅行き(京王バス中92系統)「江古田四丁目」下車　徒歩5分",,,山﨑記念　中野区立歴史民俗資料館,(03)3319-9221,,,
0000000021,131148,企画展 「おひなさま展」,,,,,,桃の節句に女子の健やかな成長を願うひな祭りは、江戸時代に全国に広く普及し、現在も年中行事として親しまれています。本展では、当館に寄贈された山﨑家のひな人形をはじめとする江戸時代から昭和時代にかけての多様なおひなさまを紹介します。,,催事・観光,https://www.city.tokyo-nakano.lg.jp/dept/211500/d030190.html,,,,,2022-02-15,2022-03-20,,,"長期間イベント
開始日: 2022/2/15
終了日: 2022/3/20",,中野区立歴史民俗資料館,,東京都,中野区,江古田,四丁目3番4号,,,,,,,,,,,,,,,"西武新宿線「沼袋駅」北口から徒歩約8分
都営地下鉄大江戸線「新江古田駅」から徒歩約15分
JR「中野駅」北口から練馬駅行(京王バス中92系統　)「江古田二丁目」下車　徒歩2分
JR「中野駅」北口から江古田駅行(関東バス中41系統)「江古田二丁目」下車　徒歩2分　中12系統はとまりません
西武池袋線「練馬駅」北口から中野駅行(京王バス中92系統)「江古田四丁目」下車　徒歩5分",,,中野区立歴史民俗資料館,(03)3319-9221,,,
0000000022,131148,ロビー・ミニ展「文化財防火デー」,,,,,,,,安全と防災,https://www.city.tokyo-nakano.lg.jp/dept/211500/d030190.html,,,,,2022-01-18,2022-01-30,,,"長期間イベント
開始日: 2022/1/18
終了日: 2022/1/30",,中野区立歴史民俗資料館,,東京都,中野区,江古田,四丁目3番4号,,,,,,,,,,,,,,,"西武新宿線「沼袋駅」北口から徒歩約8分
都営地下鉄大江戸線「新江古田駅」から徒歩約15分
JR「中野駅」北口から練馬駅行(京王バス中92系統　)「江古田二丁目」下車　徒歩2分
JR「中野駅」北口から江古田駅行(関東バス中41系統)「江古田二丁目」下車　徒歩2分　中12系統はとまりません
西武池袋線「練馬駅」北口から中野駅行(京王バス中92系統)「江古田四丁目」下車　徒歩5分",,,中野区立歴史民俗資料館,(03)3319-9221,,,
0000000023,131148,ロビー・ミニ展 「山﨑家の名品【後期】」,,,,,,旧江古田村名主家の山﨑家に伝わった絵画や書、茶道具や古伊万里などを展示します。,,文化・芸術,https://www.city.tokyo-nakano.lg.jp/dept/211500/d030190.html,,,,,2022-03-15,2022-04-30,,,"長期間イベント
開始日: 2022/3/15
終了日: 2022/4/30",,中野区立歴史民俗資料館,,東京都,中野区,江古田,四丁目3番4号,,,,,,,,,,,,,,,"西武新宿線「沼袋駅」北口から徒歩約8分
都営地下鉄大江戸線「新江古田駅」から徒歩約15分
JR「中野駅」北口から練馬駅行(京王バス中92系統　)「江古田二丁目」下車　徒歩2分
JR「中野駅」北口から江古田駅行(関東バス中41系統)「江古田二丁目」下車　徒歩2分　中12系統はとまりません
西武池袋線「練馬駅」北口から中野駅行(京王バス中92系統)「江古田四丁目」下車　徒歩5分",,,中野区立歴史民俗資料館,(03)3319-9221,,,
0000000024,131148,「中野区・杉並区わかもの就職相談・面接会」及び「面接直前対策セミナー」の開催,,,,,,"中野区、杉並区及びハローワーク新宿の共催により、「中野区・杉並区就職相談・面接会」及び「面接直前対策セミナー」を実施します。
求職中の皆さまのご参加をお待ちしております。",,仕事・産業,https://www.city.tokyo-nakano.lg.jp/dept/218000/d028120.html,,,,,2022-01-28,2022-01-28,,,"第1部:午後1時から午後2時半まで(受付は、午後12時半から午後2時15分まで)、第2部:午後3時から午後4時半まで(受付は、午後2時半から午後4時15分まで)
開始日: 2022/1/28
終了日: 2022/1/28",,中野区産業振興センター,,東京都,中野区,中野,2-13-14,3階,,,中野区、杉並区、ハローワーク新宿,,,,10,0,,,2022-01-27,,"以下の必要事項を記載のうえ、shurosienjigyo@city.tokyo-nakano.lg.jpへメールにてお申込みください。

※下記関連ファイルの「参加申込必要事項」より、メール本文のひな型等をコピー&ペーストしてお申込みください。
※受付期間は1月5日(水曜日)から1月27日(木曜日)までです。

必要
申込期限日: 2022/1/27",,,,区民部　産業振興課　産業係,(03)3228-8729,,,
0000000025,131148,塩分控えめでもおいしい!お食事講座,,,,,,"塩分を控めでもおいしい食事の工夫とポイントを、講義と試食を通して管理栄養士から学びます。
お子さんと一緒に参加できます。",,健康・福祉、スポーツ,https://www.city.tokyo-nakano.lg.jp/dept/177500/d026266.html,,,,,2022-01-28,2022-01-28,13:30,14:30,,,鷺宮すこやか福祉センター2階　集団学習室,,東京都,中野区,若宮,三丁目58番10号,,,,,,,,8,0,,,2022-01-26,,"窓口・電話の場合
鷺宮すこやか福祉センター　1階窓口まで直接お申込みください。

鷺宮すこやか福祉センター　電話番号　03-3336-7111　まで申込みください。　　　　

電子申請の場合
www.shinsei.elg-front.jp/tokyo2/uketsuke/form.do(新しいウィンドウで開きます。)
申込期限日: 2022/1/26",,,,鷺宮すこやか福祉センター,(03)3336-7111,,,
0000000026,131148,刑務所作業製品の即売会を実施します,,,,,,"公益財団法人矯正協会は受刑者の円滑な社会復帰支援の一環として、刑務所作業製品の販売事業を行っています。このたび、刑務所等での作業への理解を深め、再犯防止推進と”社会を明るくする運動”(”社会を明るくする運動”についてはこちらもご覧ください。)の普及啓発を目的として、刑務所作業製品の即売会を同協会と共催で実施します。みなさまぜひお立ち寄りください。
　なお、売上の一部は、犯罪被害者支援団体の活動を支援に活用されるとともに、各種矯正行政への協力団体等に対する助成に活用されます。
公益財団法人矯正協会ホームページ　　www.kyousei-k.gr.jp/index.html(新しいウィンドウで開きます。)",,催事・観光,https://www.city.tokyo-nakano.lg.jp/dept/172000/d029111.html,,,,,2022-02-07,2022-02-07,10:00,16:00,,,区役所1階区民ホール,,東京都,中野区,中野,4-8-1,,,,,,,,,,,,,,,,,,地域活動推進課,(03)3228-8822,,,
0000000027,131148,刑務所作業製品の即売会を実施します,,,,,,"公益財団法人矯正協会は受刑者の円滑な社会復帰支援の一環として、刑務所作業製品の販売事業を行っています。このたび、刑務所等での作業への理解を深め、再犯防止推進と”社会を明るくする運動”(”社会を明るくする運動”についてはこちらもご覧ください。)の普及啓発を目的として、刑務所作業製品の即売会を同協会と共催で実施します。みなさまぜひお立ち寄りください。
　なお、売上の一部は、犯罪被害者支援団体の活動を支援に活用されるとともに、各種矯正行政への協力団体等に対する助成に活用されます。
公益財団法人矯正協会ホームページ　　www.kyousei-k.gr.jp/index.html(新しいウィンドウで開きます。)",,催事・観光,https://www.city.tokyo-nakano.lg.jp/dept/172000/d029111.html,,,,,2022-02-08,2022-02-08,10:00,16:00,,,区役所1階区民ホール,,東京都,中野区,中野,4-8-1,,,,,,,,,,,,,,,,,,地域活動推進課,(03)3228-8822,,,
0000000028,131148,刑務所作業製品の即売会を実施します,,,,,,"公益財団法人矯正協会は受刑者の円滑な社会復帰支援の一環として、刑務所作業製品の販売事業を行っています。このたび、刑務所等での作業への理解を深め、再犯防止推進と”社会を明るくする運動”(”社会を明るくする運動”についてはこちらもご覧ください。)の普及啓発を目的として、刑務所作業製品の即売会を同協会と共催で実施します。みなさまぜひお立ち寄りください。
　なお、売上の一部は、犯罪被害者支援団体の活動を支援に活用されるとともに、各種矯正行政への協力団体等に対する助成に活用されます。
公益財団法人矯正協会ホームページ　　www.kyousei-k.gr.jp/index.html(新しいウィンドウで開きます。)",,催事・観光,https://www.city.tokyo-nakano.lg.jp/dept/172000/d029111.html,,,,,2022-02-09,2022-02-09,10:00,16:00,,,区役所1階区民ホール,,東京都,中野区,中野,4-8-1,,,,,,,,,,,,,,,,,,地域活動推進課,(03)3228-8822,,,
0000000029,131148,刑務所作業製品の即売会を実施します,,,,,,"公益財団法人矯正協会は受刑者の円滑な社会復帰支援の一環として、刑務所作業製品の販売事業を行っています。このたび、刑務所等での作業への理解を深め、再犯防止推進と”社会を明るくする運動”(”社会を明るくする運動”についてはこちらもご覧ください。)の普及啓発を目的として、刑務所作業製品の即売会を同協会と共催で実施します。みなさまぜひお立ち寄りください。
　なお、売上の一部は、犯罪被害者支援団体の活動を支援に活用されるとともに、各種矯正行政への協力団体等に対する助成に活用されます。
公益財団法人矯正協会ホームページ　　www.kyousei-k.gr.jp/index.html(新しいウィンドウで開きます。)",,催事・観光,https://www.city.tokyo-nakano.lg.jp/dept/172000/d029111.html,,,,,2022-02-10,2022-02-10,10:00,16:00,,,区役所1階区民ホール,,東京都,中野区,中野,4-8-1,,,,,,,,,,,,,,,,,,地域活動推進課,(03)3228-8822,,,
