NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000011,132136,多磨全生園を知る上映会,,,,,,"東村山市の青葉町にはハンセン病の療養施設、国立療養所多磨全生園があります。誤った隔離政策は終わりましたが、残念ながらハンセン病に対する差別や偏見はいまだに根強く残っていると言わざるを得ません。現在、世界中で新型コロナウイルス感染症が蔓延しています。同列にすることはできませんが、最前線で戦っている医療従事者やその家族に対して、クラスターの発生した施設に対して、感染者あるいは元感染者に対して、さまざまな差別や偏見が見受けられます。ハンセン病問題を知り、学ぶことは、コロナ禍の今の社会をよくしていくための大きなヒントになるかもしれません。映像作品はわかりやすく親しみやすい内容となっています。この機会にご覧になってみませんか。
　今回は、『国立ハンセン病資料館語り部活動　佐川修さん講演　一般、医療・看護学生編』を上映します。佐川さんは長年語り部としてハンセン病資料館にて、来館した各種団体に向けて講演を多数され、当館でも平成二八年一月に講演をいただきました。残念ながらその二年後、平成三◯年一月二四日に亡くなられました。鑑賞後に当館職員による東村山という地域と多磨全生園の関わりについての話、及びご希望があれば、場所を常設展示室にうつして、多磨全生園に関連する資料の解説を行います。",,生活と環境,https://www.city.higashimurayama.tokyo.jp/tanoshimi/rekishi/furusato/jigyo/taikenjigyo/zensyouen-vtr.html,,,,,2022-02-11,2022-02-11,14:00,15:30,,,東村山ふるさと歴史館　視聴覚室,,東京都,東村山市,諏訪町,1丁目6番地3,,,,東村山ふるさと歴史館,,,,30,0,,,,,"1月19日(水曜)午前9時30分より、電話:042-396-3800か、当館窓口で直接、お申し込みください。
なお、当館は月曜・火曜は休館ですので、それ以外の曜日にお申し込みください。","西武鉄道新宿線・国分寺線・西武園線「東村山駅」西口から徒歩約8分
東村山駅西口よりグリーンバス諏訪町循環に乗り、「ふるさと歴史館」停留所下車",,,東村山ふるさと歴史館,(042)396-3800,,,
0000000012,132136,多摩六都ヤングライブフェスティバル,,,,,,多摩六都ヤングライブフェスティバルは、多摩六都(小平市、東久留米市、清瀬市、西東京市、東村山市)の青少年が一堂に会し、様々なジャンルの音楽を演奏するイベントです。多摩六都の青少年同士の交流の場にもなっています。,,音楽,https://www.city.higashimurayama.tokyo.jp/kosodate/seishonen/tamayounglive/index.html,,,,,2022-02-12,2022-02-12,,,,,東村山市立中央公民館,,東京都,東村山市,立東村山市本町,2丁目33番地2,,,,,,,,,,,,,,,,,,教育部社会教育課,(042)393-5111,35133515,,
0000000013,132136,多摩六都ヤングライブフェスティバル,,,,,,多摩六都ヤングライブフェスティバルは、多摩六都(小平市、東久留米市、清瀬市、西東京市、東村山市)の青少年が一堂に会し、様々なジャンルの音楽を演奏するイベントです。多摩六都の青少年同士の交流の場にもなっています。,,音楽,https://www.city.higashimurayama.tokyo.jp/kosodate/seishonen/tamayounglive/index.html,,,,,2022-02-13,2022-02-13,,,,,東村山市立中央公民館,,東京都,東村山市,立東村山市本町,2丁目33番地2,,,,,,,,,,,,,,,,,,教育部社会教育課,(042)393-5111,35133515,,
0000000014,132136,たいけんの里 2月の体験,,,,,,紙バンドで、パーツを作ってリースに仕上げます。,,生活と環境,https://www.city.higashimurayama.tokyo.jp/tanoshimi/rekishi/hachikokuyama/taikenevent/taikennosato_feb.html,,,,,2022-02-13,2022-02-13,13:00,16:00,,,八国山たいけんの里,,東京都,東村山市,,,,,,,,,,10,500,,,,,1月20日(木曜)午前9時30分から電子申請または電話:042-390-2161　で八国山たいけんの里へ,,,,教育部ふるさと歴史館,(042)396-3800,,,
0000000015,132136,たいけんの里 自然観察会,,,,,,北山公園・八国山緑地で野鳥観察,,生活と環境,https://www.city.higashimurayama.tokyo.jp/tanoshimi/rekishi/hachikokuyama/taikenevent/sizenkansatu.html,,,,,2022-02-26,2022-02-26,13:30,15:30,,,八国山たいけんの里,,東京都,東村山市,,,,,,,,,,10,50,,,,,各申し込み開始日の午前9時30分から電子申請または電話でたいけんの里(電話:042-390-2161)へ,,,,教育部ふるさと歴史館,(042)396-3800,,,
0000000016,132136,たいけんの里 自然観察会,,,,,,八国山緑地で自然観察,,催事・観光,https://www.city.higashimurayama.tokyo.jp/tanoshimi/rekishi/hachikokuyama/taikenevent/sizenkansatu.html,,,,,2022-03-26,2022-03-26,10:00,12:00,,,八国山たいけんの里,,東京都,東村山市,,,,,,,,,,10,50,,,,,各申し込み開始日の午前9時30分から電子申請または電話でたいけんの里(電話:042-390-2161)へ,,,,教育部ふるさと歴史館,(042)396-3800,,,
0000000017,132136,令和3年度 語学学習者による多言語スピーチ大会,,,,,,"市しでは、　国籍こくせき・文化ぶんかなどの　異ことなる　人々ひとびとが　互たがいの　違ちがいを　認みとめ、理解りかいし合あい、地域ちいきで　ともに　生いきていく
「多文化共生たぶんかきょうせいのまちづくり」を　進すすめています。

語学学習者ごがくがくしゅうしゃの　学習言語がくしゅうげんごを　発表はっぴょうする　機会きかいとして、また　多言語たげんごに　触ふれる　機会きかいとして、　スピーチ大会すぴーちたいかいを　実施じっしします。",,文化・芸術,https://www.city.higashimurayama.tokyo.jp/shisei/kokusai/tabunka/seibun20220305.html,,,,,2022-03-05,2022-03-05,13:00,,,,中央公民館,,東京都,東村山市,,,,,,,,,,5,,,,2022-01-07,,"あなたの　母語ぼごと、学まなんだ　言語げんごの　両方りょうほうで　書かいた　スピーチ原稿すぴーちげんこうを、

2021(令和れいわ3)年ねん12月がつ6日にち(月曜日げつようび)から　2022(令和れいわ4)年ねん1月がつ7日にち(金曜日きんようび)までに、
直接ちょくせつ　市役所しやくしょに　来くるか、郵送ゆうそうするか、メールめーるで　提出ていしゅつしてください。

☆スピーチ原稿すぴーちげんこうは　800字以内じいないで　書かいてください。

☆決きまった　用紙ようしは　ありません。どんな用紙ようしに　書かいても　大丈夫だいじょうぶです。　

☆原稿げんこうのほかに、次つぎのことを　必かならず　書かいてください。

名前なまえ(ふりがな)
住所じゅうしょ
年齢ねんれい
電話番号でんわばんごう
語学ごがくを　学まなんだ　きっかけ
語学ごがくを　学まなんだ　年数ねんすう
☆提出ていしゅつされた　原稿げんこうなどは　返却へんきゃくしません。
申込期限日: 2022/1/7",,,,市民部市民相談・交流課,(042)393-5111,25522559,,
0000000018,132136,令和3年度 たいけんの里 考古と自然のコラボ講座「縄文人の植物利用」,,,,,,"たいけんの里では「人と自然の関係」をテーマに、下宅部遺跡の展示や講座を開催しています。
　このコラボ講座では、下宅部遺跡の発掘調査と研究成果から明らかになった様々な縄文人の植物利用を学び、現在の八国山で同じ植物を観察します。考古と自然の両面から下宅部遺跡と八国山にアプローチし、改めて人と自然の共生について考えます。
　全6回シリーズで奇数月の第3土曜日に実施します。",,生活と環境,https://www.city.higashimurayama.tokyo.jp/tanoshimi/rekishi/hachikokuyama/taikenevent/korabo.html,,,,,2022-03-19,2022-03-19,13:30,15:30,,,八国山たいけんの里,,東京都,東村山市,,,,,,,,,,20,100,,,,,申込み開始日の午前9時30分から事業開催日の前日まで電子申請(市のホームページ)の「電子申請」からアクセス1人1回)又は電話でたいけんの里(電話:042-390-2161)へ。事業開催当日の申込は直接たいけんの里にお問い合わせください。,,,,教育部ふるさと歴史館,(042)396-3800,,,
0000000019,132136,マルシェ久米川,,,,,,"「マルシェ」とはフランス語で市場の事です。
東村山で採れた新鮮で美味しい農産物を購入したいという市民の声と、それを市民に届けたいという農家の想いを結ぶ場として、毎月1回、第3日曜日に開催している「マルシェ久米川」。
平成23年の12月に第1回を開催してから、令和3年12月で10周年を迎えます。
農家さんと直接対話できるマルシェは、新たな食材との出会いや、生産者の商品への想いなどを聞ける場でもあります。
ぜひ一度ご来場ください。",,催事・観光,https://www.city.higashimurayama.tokyo.jp/kurashi/shigoto/nogyo/nosanbutsu/marchekumegawa.html,,,,,2022-02-20,2022-02-20,09:00,12:00,,,西武新宿線久米川駅北口イベント広場,,東京都,東村山市,,,,,,,,,,,,,,,,,,,,地域創生部産業振興課,(042)393-5111,29112916,,
0000000020,132136,マルシェ久米川,,,,,,"「マルシェ」とはフランス語で市場の事です。
東村山で採れた新鮮で美味しい農産物を購入したいという市民の声と、それを市民に届けたいという農家の想いを結ぶ場として、毎月1回、第3日曜日に開催している「マルシェ久米川」。
平成23年の12月に第1回を開催してから、令和3年12月で10周年を迎えます。
農家さんと直接対話できるマルシェは、新たな食材との出会いや、生産者の商品への想いなどを聞ける場でもあります。
ぜひ一度ご来場ください。",,催事・観光,https://www.city.higashimurayama.tokyo.jp/kurashi/shigoto/nogyo/nosanbutsu/marchekumegawa.html,,,,,2022-03-20,2022-03-20,09:00,12:00,,,西武新宿線久米川駅北口イベント広場,,東京都,東村山市,,,,,,,,,,,,,,,,,,,,地域創生部産業振興課,(042)393-5111,29112916,,
